id_salaire,teacher_code,mois,annee,salaire_base,primes,retenues,salaire_net,mode_paiement
442,TEACH-00037,10,2025,508836,102197,18040,592993,Virement
443,TEACH-00037,11,2025,634277,177927,18690,793514,Virement
444,TEACH-00037,12,2025,768856,138738,16313,891281,Virement
445,TEACH-00038,1,2025,733761,133417,42942,824236,Banque
446,TEACH-00038,2,2025,487550,138152,14557,611145,Orange Money
447,TEACH-00038,3,2025,289377,109039,3338,395078,Wave
448,TEACH-00038,4,2025,796362,119770,4248,911884,Orange Money
449,TEACH-00038,5,2025,457432,5427,38248,424611,Virement
450,TEACH-00038,6,2025,460970,157868,40628,578210,Virement
451,TEACH-00038,7,2025,320397,99924,19561,400760,Orange Money
452,TEACH-00038,8,2025,357122,10999,2715,365406,Wave
453,TEACH-00038,9,2025,250646,126886,20900,356632,Banque
454,TEACH-00038,10,2025,572969,144724,42220,675473,Virement
455,TEACH-00038,11,2025,644479,179048,263,823264,Wave
456,TEACH-00038,12,2025,508842,30405,32946,506301,Virement
457,TEACH-00039,1,2025,606669,187191,18742,775118,Banque
458,TEACH-00039,2,2025,295650,79648,37028,338270,Orange Money
459,TEACH-00039,3,2025,523121,157072,19942,660251,Virement
460,TEACH-00039,4,2025,792176,136814,3734,925256,Wave
461,TEACH-00039,5,2025,664318,60150,27999,696469,Wave
462,TEACH-00039,6,2025,642002,108337,34622,715717,Orange Money
463,TEACH-00039,7,2025,370600,130437,30016,471021,Wave
464,TEACH-00039,8,2025,333960,162069,34668,461361,Banque
465,TEACH-00039,9,2025,723638,92027,38480,777185,Virement
466,TEACH-00039,10,2025,409292,61520,43833,426979,Virement
467,TEACH-00039,11,2025,620411,94863,21784,693490,Wave
468,TEACH-00039,12,2025,583053,102180,18416,666817,Virement
469,TEACH-00040,1,2025,748523,79239,24039,803723,Banque
470,TEACH-00040,2,2025,418364,21683,1043,439004,Orange Money
471,TEACH-00040,3,2025,617242,155226,49815,722653,Banque
472,TEACH-00040,4,2025,346599,197746,37289,507056,Orange Money
473,TEACH-00040,5,2025,523175,5873,43221,485827,Banque
474,TEACH-00040,6,2025,646769,56920,9457,694232,Wave
475,TEACH-00040,7,2025,391701,133949,25657,499993,Orange Money
476,TEACH-00040,8,2025,441724,48161,46508,443377,Virement
477,TEACH-00040,9,2025,673808,86262,41891,718179,Virement
478,TEACH-00040,10,2025,589150,97931,25445,661636,Orange Money
479,TEACH-00040,11,2025,326566,97686,35643,388609,Orange Money
480,TEACH-00040,12,2025,641711,18650,19766,640595,Banque
481,TEACH-00041,1,2025,313092,60460,30826,342726,Wave
482,TEACH-00041,2,2025,547488,58750,3919,602319,Orange Money
483,TEACH-00041,3,2025,552622,42907,35228,560301,Virement
484,TEACH-00041,4,2025,346326,162975,12260,497041,Orange Money
485,TEACH-00041,5,2025,569661,21401,45519,545543,Orange Money
486,TEACH-00041,6,2025,482714,35472,13940,504246,Wave
487,TEACH-00041,7,2025,345473,31968,1043,376398,Banque
488,TEACH-00041,8,2025,683056,132943,24604,791395,Orange Money
489,TEACH-00041,9,2025,457333,117952,7070,568215,Wave
490,TEACH-00041,10,2025,719020,66486,29867,755639,Wave
491,TEACH-00041,11,2025,591582,39701,39094,592189,Virement
492,TEACH-00041,12,2025,579415,113223,6099,686539,Virement
493,TEACH-00042,1,2025,777460,7627,42061,743026,Virement
494,TEACH-00042,2,2025,625014,166567,1019,790562,Banque
495,TEACH-00042,3,2025,794355,114573,34938,873990,Orange Money
496,TEACH-00042,4,2025,765421,95625,43235,817811,Orange Money
497,TEACH-00042,5,2025,576319,50038,43300,583057,Banque
498,TEACH-00042,6,2025,438329,72567,17578,493318,Orange Money
499,TEACH-00042,7,2025,397937,49150,12801,434286,Orange Money
500,TEACH-00042,8,2025,412625,103297,30394,485528,Virement
501,TEACH-00042,9,2025,591405,103119,35207,659317,Virement
502,TEACH-00042,10,2025,287992,28893,5758,311127,Wave
503,TEACH-00042,11,2025,399402,117786,42031,475157,Banque
504,TEACH-00042,12,2025,794873,111193,7583,898483,Virement
505,TEACH-00043,1,2025,319557,47689,19462,347784,Virement
506,TEACH-00043,2,2025,267285,129548,29537,367296,Virement
507,TEACH-00043,3,2025,671763,120906,47947,744722,Virement
508,TEACH-00043,4,2025,743886,171150,23027,892009,Wave
509,TEACH-00043,5,2025,592985,190841,49800,734026,Banque
510,TEACH-00043,6,2025,317571,165875,23783,459663,Banque
511,TEACH-00043,7,2025,577448,51219,4973,623694,Orange Money
512,TEACH-00043,8,2025,571960,120695,48856,643799,Wave
513,TEACH-00043,9,2025,782348,62001,44067,800282,Virement
514,TEACH-00043,10,2025,332506,78648,32003,379151,Banque
515,TEACH-00043,11,2025,453289,105017,1769,556537,Wave
516,TEACH-00043,12,2025,732925,35900,2776,766049,Virement
517,TEACH-00044,1,2025,434853,146824,35383,546294,Banque
518,TEACH-00044,2,2025,335809,54965,32895,357879,Orange Money
519,TEACH-00044,3,2025,594456,42249,9140,627565,Banque
520,TEACH-00044,4,2025,671762,121766,34632,758896,Virement
521,TEACH-00044,5,2025,423859,94641,10322,508178,Banque
522,TEACH-00044,6,2025,325775,145078,2246,468607,Wave
523,TEACH-00044,7,2025,526648,183998,38268,672378,Virement
524,TEACH-00044,8,2025,743184,169638,7317,905505,Wave
525,TEACH-00044,9,2025,765821,194435,20237,940019,Virement
526,TEACH-00044,10,2025,262634,11697,33521,240810,Orange Money
527,TEACH-00044,11,2025,336555,42410,20502,358463,Orange Money
528,TEACH-00044,12,2025,385077,157884,27134,515827,Orange Money
529,TEACH-00045,1,2025,555526,121630,2680,674476,Wave
530,TEACH-00045,2,2025,657647,17451,30452,644646,Orange Money
531,TEACH-00045,3,2025,482960,36920,13214,506666,Virement
532,TEACH-00045,4,2025,385257,81352,26607,440002,Orange Money
533,TEACH-00045,5,2025,318493,130015,8750,439758,Orange Money
534,TEACH-00045,6,2025,553373,30329,44360,539342,Banque
535,TEACH-00045,7,2025,561526,184515,47223,698818,Wave
536,TEACH-00045,8,2025,274392,83160,1836,355716,Banque
537,TEACH-00045,9,2025,375085,44052,49929,369208,Virement
538,TEACH-00045,10,2025,685397,114487,1831,798053,Wave
539,TEACH-00045,11,2025,537537,74030,21141,590426,Banque
540,TEACH-00045,12,2025,439898,107890,27778,520010,Orange Money
541,TEACH-00046,1,2025,517102,148409,36475,629036,Virement
542,TEACH-00046,2,2025,325157,183029,41697,466489,Orange Money
543,TEACH-00046,3,2025,631792,129116,19053,741855,Wave
544,TEACH-00046,4,2025,703819,147789,28405,823203,Wave
545,TEACH-00046,5,2025,658126,142093,7749,792470,Virement
546,TEACH-00046,6,2025,284833,107550,2658,389725,Virement
547,TEACH-00046,7,2025,350098,143019,2358,490759,Virement
548,TEACH-00046,8,2025,311193,110171,31812,389552,Wave
549,TEACH-00046,9,2025,649232,82153,47014,684371,Orange Money
550,TEACH-00046,10,2025,667965,30174,46633,651506,Banque
551,TEACH-00046,11,2025,724547,81329,48023,757853,Virement
552,TEACH-00046,12,2025,724456,87883,4653,807686,Orange Money
553,TEACH-00047,1,2025,314185,60401,47302,327284,Virement
554,TEACH-00047,2,2025,696401,150883,38912,808372,Banque
555,TEACH-00047,3,2025,728062,44608,45415,727255,Banque
556,TEACH-00047,4,2025,502274,17777,11331,508720,Virement
557,TEACH-00047,5,2025,420507,24098,5267,439338,Virement
558,TEACH-00047,6,2025,545779,41348,40695,546432,Orange Money
559,TEACH-00047,7,2025,513467,158819,34670,637616,Banque
560,TEACH-00047,8,2025,695543,178443,547,873439,Wave
561,TEACH-00047,9,2025,767747,72661,31892,808516,Orange Money
562,TEACH-00047,10,2025,396912,76032,30243,442701,Virement
563,TEACH-00047,11,2025,517955,71078,689,588344,Virement
564,TEACH-00047,12,2025,334829,100512,2184,433157,Banque
565,TEACH-00048,1,2025,689338,150976,27549,812765,Virement
566,TEACH-00048,2,2025,657639,129261,45146,741754,Virement
567,TEACH-00048,3,2025,387520,49614,2384,434750,Banque
568,TEACH-00048,4,2025,518459,165442,12714,671187,Wave
569,TEACH-00048,5,2025,753272,187333,48095,892510,Orange Money
570,TEACH-00048,6,2025,389327,132758,39612,482473,Orange Money
571,TEACH-00048,7,2025,350220,53372,29217,374375,Virement
572,TEACH-00048,8,2025,761835,34031,32178,763688,Virement
573,TEACH-00048,9,2025,404165,92005,49473,446697,Banque
574,TEACH-00048,10,2025,345298,188819,1862,532255,Banque
575,TEACH-00048,11,2025,378170,64549,6797,435922,Orange Money
576,TEACH-00048,12,2025,488823,3597,49867,442553,Banque
577,TEACH-00049,1,2025,676578,159964,12739,823803,Orange Money
578,TEACH-00049,2,2025,763927,41453,5082,800298,Orange Money
579,TEACH-00049,3,2025,425490,171717,31918,565289,Banque
580,TEACH-00049,4,2025,764660,12617,9712,767565,Wave
581,TEACH-00049,5,2025,289567,57554,31378,315743,Wave
582,TEACH-00049,6,2025,519829,65846,8009,577666,Virement
583,TEACH-00049,7,2025,331240,90617,45494,376363,Banque
584,TEACH-00049,8,2025,262507,61299,14795,309011,Wave
585,TEACH-00049,9,2025,590301,6454,49205,547550,Virement
586,TEACH-00049,10,2025,307375,9778,3119,314034,Wave
587,TEACH-00049,11,2025,260837,10892,17,271712,Orange Money
588,TEACH-00049,12,2025,764406,109616,8570,865452,Banque
589,TEACH-00050,1,2025,747621,130815,5797,872639,Virement
590,TEACH-00050,2,2025,477168,53433,7502,523099,Wave
591,TEACH-00050,3,2025,364558,125427,17055,472930,Wave
592,TEACH-00050,4,2025,459055,49162,41805,466412,Orange Money
593,TEACH-00050,5,2025,255802,73112,18951,309963,Virement
594,TEACH-00050,6,2025,306872,53457,32458,327871,Virement
595,TEACH-00050,7,2025,354983,18728,49342,324369,Virement
596,TEACH-00050,8,2025,748798,125364,35655,838507,Orange Money
597,TEACH-00050,9,2025,396619,188534,5170,579983,Virement
598,TEACH-00050,10,2025,591234,52705,32983,610956,Orange Money
599,TEACH-00050,11,2025,625534,157977,9085,774426,Orange Money
600,TEACH-00050,12,2025,549736,77928,38858,588806,Orange Money
601,TEACH-00051,1,2025,629211,27128,2610,653729,Orange Money
602,TEACH-00051,2,2025,482264,110138,46188,546214,Orange Money
603,TEACH-00051,3,2025,441668,90844,8830,523682,Virement
604,TEACH-00051,4,2025,642334,61185,28720,674799,Wave
605,TEACH-00051,5,2025,466919,14714,20169,461464,Virement
606,TEACH-00051,6,2025,538397,117217,23032,632582,Orange Money
607,TEACH-00051,7,2025,451273,114133,23238,542168,Orange Money
608,TEACH-00051,8,2025,664482,90904,5654,749732,Orange Money
609,TEACH-00051,9,2025,616377,196035,40966,771446,Virement
610,TEACH-00051,10,2025,287351,47205,38259,296297,Banque
611,TEACH-00051,11,2025,667233,87298,12689,741842,Banque
612,TEACH-00051,12,2025,376398,5037,31589,349846,Virement
613,TEACH-00052,1,2025,754147,126308,17197,863258,Banque
614,TEACH-00052,2,2025,323373,148486,18078,453781,Wave
615,TEACH-00052,3,2025,528524,124129,10588,642065,Banque
616,TEACH-00052,4,2025,634286,140380,13344,761322,Virement
617,TEACH-00052,5,2025,472188,42037,20147,494078,Orange Money
618,TEACH-00052,6,2025,562301,104293,13401,653193,Wave
619,TEACH-00052,7,2025,385798,156648,26254,516192,Orange Money
620,TEACH-00052,8,2025,576870,106612,29489,653993,Virement
621,TEACH-00052,9,2025,561126,145181,2578,703729,Virement
622,TEACH-00052,10,2025,556915,34036,24529,566422,Wave
623,TEACH-00052,11,2025,392177,137207,10590,518794,Virement
624,TEACH-00052,12,2025,283003,22747,40617,265133,Virement
625,TEACH-00053,1,2025,380530,186257,10919,555868,Orange Money
626,TEACH-00053,2,2025,282597,185071,43043,424625,Banque
627,TEACH-00053,3,2025,321912,94082,20144,395850,Banque
628,TEACH-00053,4,2025,458488,40082,39833,458737,Virement
629,TEACH-00053,5,2025,523679,31476,10853,544302,Virement
630,TEACH-00053,6,2025,528223,147646,5705,670164,Wave
631,TEACH-00053,7,2025,616741,18205,27906,607040,Wave
632,TEACH-00053,8,2025,475668,114112,36123,553657,Banque
633,TEACH-00053,9,2025,543777,43528,20704,566601,Virement
634,TEACH-00053,10,2025,420383,120699,25743,515339,Banque
635,TEACH-00053,11,2025,679518,100938,16045,764411,Virement
636,TEACH-00053,12,2025,404940,104544,25412,484072,Orange Money
637,TEACH-00054,1,2025,298619,121749,25679,394689,Orange Money
638,TEACH-00054,2,2025,397762,55756,25395,428123,Wave
639,TEACH-00054,3,2025,344260,190979,27882,507357,Orange Money
640,TEACH-00054,4,2025,533622,98084,29988,601718,Wave
641,TEACH-00054,5,2025,647278,169746,33909,783115,Wave
642,TEACH-00054,6,2025,732733,58348,2681,788400,Wave
643,TEACH-00054,7,2025,250708,109624,2237,358095,Orange Money
644,TEACH-00054,8,2025,348718,26882,24963,350637,Virement
645,TEACH-00054,9,2025,524844,102780,39753,587871,Banque
646,TEACH-00054,10,2025,635397,10220,5524,640093,Orange Money
647,TEACH-00054,11,2025,383892,136269,24730,495431,Banque
648,TEACH-00054,12,2025,536688,179065,35691,680062,Wave
649,TEACH-00055,1,2025,713587,195167,39198,869556,Orange Money
650,TEACH-00055,2,2025,377535,184902,16972,545465,Orange Money
651,TEACH-00055,3,2025,649268,196789,44989,801068,Orange Money
652,TEACH-00055,4,2025,363273,131976,18232,477017,Banque
653,TEACH-00055,5,2025,384338,144543,8864,520017,Orange Money
654,TEACH-00055,6,2025,578169,98409,13179,663399,Wave
655,TEACH-00055,7,2025,619371,11715,4585,626501,Wave
656,TEACH-00055,8,2025,709027,108366,26004,791389,Orange Money
657,TEACH-00055,9,2025,252263,114546,28465,338344,Banque
658,TEACH-00055,10,2025,631323,24397,48845,606875,Wave
659,TEACH-00055,11,2025,601973,70146,209,671910,Wave
660,TEACH-00055,12,2025,744698,129529,7100,867127,Orange Money
661,TEACH-00056,1,2025,256684,134548,24283,366949,Banque
662,TEACH-00056,2,2025,387731,119246,7485,499492,Orange Money
663,TEACH-00056,3,2025,383864,63395,20984,426275,Wave
664,TEACH-00056,4,2025,500559,93373,34221,559711,Orange Money
665,TEACH-00056,5,2025,570214,59808,20023,609999,Virement
666,TEACH-00056,6,2025,605781,115205,18681,702305,Wave
667,TEACH-00056,7,2025,289414,69767,18509,340672,Orange Money
668,TEACH-00056,8,2025,672719,98501,34517,736703,Banque
669,TEACH-00056,9,2025,299932,97417,22902,374447,Orange Money
670,TEACH-00056,10,2025,642602,100094,2100,740596,Wave
671,TEACH-00056,11,2025,724540,15437,931,739046,Wave
672,TEACH-00056,12,2025,407878,115765,45474,478169,Virement
673,TEACH-00057,1,2025,680713,141541,16947,805307,Banque
674,TEACH-00057,2,2025,793196,2781,36458,759519,Virement
675,TEACH-00057,3,2025,757906,101782,5844,853844,Wave
676,TEACH-00057,4,2025,759875,176271,2579,933567,Banque
677,TEACH-00057,5,2025,767688,123470,38649,852509,Virement
678,TEACH-00057,6,2025,382037,63317,4498,440856,Virement
679,TEACH-00057,7,2025,684694,127604,25651,786647,Virement
680,TEACH-00057,8,2025,552076,148624,34645,666055,Orange Money
681,TEACH-00057,9,2025,447292,165963,29689,583566,Wave
682,TEACH-00057,10,2025,412149,130458,36806,505801,Virement
683,TEACH-00057,11,2025,702599,13496,26003,690092,Wave
684,TEACH-00057,12,2025,647976,41792,44390,645378,Virement
685,TEACH-00058,1,2025,781190,11262,36973,755479,Virement
686,TEACH-00058,2,2025,395655,79853,1317,474191,Banque
687,TEACH-00058,3,2025,482070,142340,14913,609497,Wave
688,TEACH-00058,4,2025,681424,176267,4394,853297,Orange Money
689,TEACH-00058,5,2025,618218,92548,44342,666424,Wave
690,TEACH-00058,6,2025,404224,45372,35194,414402,Virement
691,TEACH-00058,7,2025,574406,150616,11100,713922,Virement
692,TEACH-00058,8,2025,573319,93238,17842,648715,Orange Money
693,TEACH-00058,9,2025,715240,185284,31552,868972,Banque
694,TEACH-00058,10,2025,577907,173841,26867,724881,Virement
695,TEACH-00058,11,2025,710966,58450,16002,753414,Orange Money
696,TEACH-00058,12,2025,540376,70805,27815,583366,Orange Money
697,TEACH-00059,1,2025,647496,77564,15606,709454,Orange Money
698,TEACH-00059,2,2025,527157,126528,27951,625734,Orange Money
699,TEACH-00059,3,2025,530117,135970,33900,632187,Virement
700,TEACH-00059,4,2025,541081,158450,6029,693502,Banque
701,TEACH-00059,5,2025,522571,178342,12530,688383,Orange Money
702,TEACH-00059,6,2025,771177,187588,8671,950094,Wave
703,TEACH-00059,7,2025,739643,105066,2849,841860,Banque
704,TEACH-00059,8,2025,331600,169522,1414,499708,Virement
705,TEACH-00059,9,2025,768961,127772,27407,869326,Banque
706,TEACH-00059,10,2025,706101,107311,31640,781772,Virement
707,TEACH-00059,11,2025,354874,134632,8183,481323,Orange Money
708,TEACH-00059,12,2025,572223,14795,37264,549754,Virement
709,TEACH-00060,1,2025,574366,2401,34874,541893,Orange Money
710,TEACH-00060,2,2025,322583,157839,19465,460957,Wave
711,TEACH-00060,3,2025,365021,179834,17554,527301,Virement
712,TEACH-00060,4,2025,698533,105967,21355,783145,Banque
713,TEACH-00060,5,2025,798174,24054,10796,811432,Banque
714,TEACH-00060,6,2025,583829,5896,19223,570502,Wave
715,TEACH-00060,7,2025,590898,21846,5052,607692,Wave
716,TEACH-00060,8,2025,280011,145889,23772,402128,Orange Money
717,TEACH-00060,9,2025,718029,179613,41890,855752,Wave
718,TEACH-00060,10,2025,759887,157897,3498,914286,Orange Money
719,TEACH-00060,11,2025,393526,34473,162,427837,Banque
720,TEACH-00060,12,2025,303410,154055,16118,441347,Virement
721,TEACH-00061,1,2025,313119,7959,37600,283478,Orange Money
722,TEACH-00061,2,2025,289165,193622,21620,461167,Banque
723,TEACH-00061,3,2025,430587,6030,19708,416909,Banque
724,TEACH-00061,4,2025,284114,71033,1393,353754,Wave
725,TEACH-00061,5,2025,255144,132141,16174,371111,Orange Money
726,TEACH-00061,6,2025,659051,85183,23463,720771,Wave
727,TEACH-00061,7,2025,437740,73604,27752,483592,Banque
728,TEACH-00061,8,2025,303168,129432,14712,417888,Orange Money
729,TEACH-00061,9,2025,258448,122969,12119,369298,Banque
730,TEACH-00061,10,2025,779571,121130,31805,868896,Orange Money
731,TEACH-00061,11,2025,677650,41422,41231,677841,Wave
732,TEACH-00061,12,2025,254601,1617,48696,207522,Banque
733,TEACH-00062,1,2025,513500,41822,20349,534973,Banque
734,TEACH-00062,2,2025,423113,156067,37409,541771,Orange Money
735,TEACH-00062,3,2025,274464,27908,38109,264263,Banque
736,TEACH-00062,4,2025,353903,20798,8935,365766,Virement
737,TEACH-00062,5,2025,307921,20514,3506,324929,Virement
738,TEACH-00062,6,2025,598068,95551,13691,679928,Wave
739,TEACH-00062,7,2025,797087,151860,14413,934534,Orange Money
740,TEACH-00062,8,2025,521513,198183,41991,677705,Wave
741,TEACH-00062,9,2025,795016,178364,23587,949793,Banque
742,TEACH-00062,10,2025,263026,151219,28152,386093,Virement
743,TEACH-00062,11,2025,389273,165810,27671,527412,Wave
744,TEACH-00062,12,2025,683374,171307,10200,844481,Orange Money
745,TEACH-00063,1,2025,702426,181187,32159,851454,Banque
746,TEACH-00063,2,2025,715945,184269,30564,869650,Virement
747,TEACH-00063,3,2025,781463,168281,39150,910594,Virement
748,TEACH-00063,4,2025,560658,132782,8599,684841,Banque
749,TEACH-00063,5,2025,446111,47498,15670,477939,Virement
750,TEACH-00063,6,2025,463855,129942,7696,586101,Virement
751,TEACH-00063,7,2025,559386,162830,42254,679962,Banque
752,TEACH-00063,8,2025,261306,150200,22176,389330,Banque
753,TEACH-00063,9,2025,316767,158078,44664,430181,Virement
754,TEACH-00063,10,2025,606929,74324,25441,655812,Orange Money
755,TEACH-00063,11,2025,685766,87660,10158,763268,Banque
756,TEACH-00063,12,2025,700308,48008,25168,723148,Wave
757,TEACH-00064,1,2025,761630,136508,46106,852032,Wave
758,TEACH-00064,2,2025,669678,138418,24601,783495,Virement
759,TEACH-00064,3,2025,627003,27071,5974,648100,Orange Money
760,TEACH-00064,4,2025,602594,114166,35719,681041,Banque
761,TEACH-00064,5,2025,707774,52659,18005,742428,Banque
762,TEACH-00064,6,2025,372996,32290,49870,355416,Wave
