id_absence,teacher_code,date_absence,motif,justifiee,duree_heures,remplace
521,TEACH-01011,2025-10-13,Personnel,False,8,True
522,TEACH-00259,2025-12-11,Congé,False,21,False
523,TEACH-04004,2026-07-06,,True,16,True
524,TEACH-03504,2025-06-17,,False,17,False
525,TEACH-01765,2025-04-21,Mission,True,2,False
526,TEACH-04624,2025-06-24,Personnel,False,12,False
527,TEACH-00860,2026-02-23,Mission,False,13,True
528,TEACH-03323,2025-12-07,Personnel,True,21,True
529,TEACH-02430,2025-05-13,Personnel,True,1,True
530,TEACH-01433,2026-02-01,Personnel,False,14,False
531,TEACH-02839,2026-05-31,,True,17,True
532,TEACH-01928,2026-03-12,Maladie,False,22,False
533,TEACH-00367,2026-04-03,Congé,False,24,True
534,TEACH-04068,2025-04-14,Congé,False,20,False
535,TEACH-00420,2025-02-22,,False,9,False
536,TEACH-00568,2025-01-02,,False,18,True
537,TEACH-03247,2025-08-03,Mission,False,19,False
538,TEACH-01811,2026-04-22,Congé,False,17,True
539,TEACH-00886,2025-11-26,Congé,False,12,False
540,TEACH-03593,2025-06-24,Mission,True,11,False
541,TEACH-00657,2025-04-16,,True,22,False
542,TEACH-01705,2025-01-16,,True,13,True
543,TEACH-01201,2025-07-24,,False,4,True
544,TEACH-02093,2024-08-23,,True,23,False
545,TEACH-02521,2026-07-28,Congé,False,23,False
546,TEACH-04822,2024-10-03,Maladie,True,22,False
547,TEACH-01733,2024-10-11,Personnel,False,18,True
548,TEACH-00995,2025-12-28,Personnel,True,12,False
549,TEACH-01662,2025-10-17,,False,6,False
550,TEACH-02745,2025-01-01,Congé,False,11,False
551,TEACH-03592,2025-06-01,Mission,False,3,True
552,TEACH-01836,2025-10-20,Maladie,True,24,True
553,TEACH-03677,2025-06-21,Personnel,False,7,False
554,TEACH-04125,2025-01-07,,True,11,False
555,TEACH-01401,2025-08-27,Maladie,True,11,True
556,TEACH-04079,2025-05-02,Personnel,True,12,False
557,TEACH-01585,2025-08-06,Congé,True,3,True
558,TEACH-00576,2024-08-05,,False,21,True
559,TEACH-04816,2024-12-02,Maladie,True,23,True
560,TEACH-03109,2025-09-22,Congé,False,12,True
561,TEACH-00509,2026-05-12,Congé,True,10,False
562,TEACH-00171,2025-09-04,Personnel,False,9,True
563,TEACH-02705,2024-08-26,Maladie,False,16,False
564,TEACH-00105,2025-03-26,Congé,True,4,False
565,TEACH-04156,2026-03-16,,True,1,False
566,TEACH-01874,2025-05-09,,False,22,False
567,TEACH-00979,2024-08-09,Personnel,True,1,True
568,TEACH-00176,2024-11-18,Congé,False,17,True
569,TEACH-01132,2024-08-24,Personnel,True,14,True
570,TEACH-02861,2025-08-09,Mission,True,15,True
571,TEACH-02068,2025-06-13,Personnel,True,16,False
572,TEACH-04469,2025-10-23,Maladie,False,19,False
573,TEACH-03893,2025-10-30,,True,21,False
574,TEACH-00597,2025-02-14,Personnel,True,19,True
575,TEACH-01669,2025-05-19,Maladie,False,15,True
576,TEACH-04478,2026-04-07,Maladie,False,23,True
577,TEACH-02503,2025-08-30,Personnel,True,9,False
578,TEACH-04772,2025-11-22,,True,24,False
579,TEACH-01553,2025-03-25,,False,2,False
580,TEACH-00327,2025-08-05,Congé,False,2,False
581,TEACH-01875,2024-12-30,Mission,False,14,False
582,TEACH-00760,2024-08-16,Personnel,True,6,True
583,TEACH-04292,2025-03-08,Personnel,False,21,True
584,TEACH-00721,2026-07-23,Mission,False,17,False
585,TEACH-01581,2026-03-10,Congé,False,22,False
586,TEACH-04532,2024-12-27,Mission,True,9,False
587,TEACH-00436,2025-03-17,Maladie,False,17,False
588,TEACH-03703,2025-08-05,Maladie,False,22,False
589,TEACH-02082,2026-03-20,Maladie,True,19,False
590,TEACH-02227,2025-01-04,Maladie,False,1,False
591,TEACH-01808,2026-06-29,Personnel,True,6,False
592,TEACH-02347,2025-12-06,,False,3,True
593,TEACH-03203,2024-11-02,,True,9,True
594,TEACH-02682,2025-12-29,Congé,False,11,False
595,TEACH-04577,2026-06-13,Maladie,False,18,True
596,TEACH-03990,2025-10-24,Maladie,False,20,False
597,TEACH-01658,2025-08-13,Maladie,False,6,True
598,TEACH-03859,2024-07-31,Personnel,False,10,False
599,TEACH-01210,2026-04-21,Personnel,False,2,False
600,TEACH-00174,2024-10-24,,True,9,False
601,TEACH-02518,2025-09-29,Congé,False,22,True
602,TEACH-00974,2024-11-06,,False,20,True
603,TEACH-01618,2024-09-08,Personnel,True,2,False
604,TEACH-02912,2025-06-01,Maladie,True,14,False
605,TEACH-02599,2024-09-23,Congé,False,15,False
606,TEACH-02137,2025-10-08,,False,20,True
607,TEACH-02764,2026-03-08,Personnel,True,6,False
608,TEACH-00830,2025-09-11,Maladie,False,22,False
609,TEACH-01516,2025-07-31,Maladie,True,16,False
610,TEACH-00274,2026-04-26,Maladie,True,6,True
611,TEACH-00095,2025-06-24,Maladie,False,4,False
612,TEACH-02923,2025-09-15,Mission,True,5,False
613,TEACH-04525,2024-11-24,Congé,False,20,True
614,TEACH-02790,2026-01-14,Personnel,True,23,False
615,TEACH-04598,2026-01-09,,False,2,False
616,TEACH-01838,2026-04-02,Maladie,True,9,True
617,TEACH-01179,2026-03-04,Maladie,False,10,False
618,TEACH-00973,2024-11-10,Maladie,False,3,False
619,TEACH-00944,2025-05-17,Maladie,False,2,False
620,TEACH-03519,2025-07-14,Mission,True,1,False
621,TEACH-04433,2025-05-28,Mission,True,11,True
622,TEACH-00104,2026-02-05,Congé,False,24,True
623,TEACH-03559,2025-09-25,Congé,True,13,False
624,TEACH-02126,2025-01-26,Maladie,False,23,False
625,TEACH-04457,2026-05-12,,False,14,True
626,TEACH-03653,2026-06-21,Mission,False,6,False
627,TEACH-01385,2025-12-31,,False,23,True
628,TEACH-00205,2026-05-23,Mission,False,12,True
629,TEACH-02788,2026-05-10,Maladie,True,1,False
630,TEACH-04947,2025-01-27,,False,3,True
631,TEACH-02773,2025-10-09,Personnel,False,11,False
632,TEACH-00157,2025-11-19,Personnel,False,16,True
633,TEACH-03152,2025-12-12,Congé,True,4,False
634,TEACH-01493,2025-03-14,Maladie,True,3,True
635,TEACH-00351,2026-06-06,Mission,True,6,True
636,TEACH-02784,2026-07-29,,True,13,True
637,TEACH-04601,2026-03-16,Congé,True,18,False
638,TEACH-04306,2026-07-24,,False,18,True
639,TEACH-04536,2024-10-21,Personnel,False,20,True
640,TEACH-01126,2024-09-05,Mission,False,14,False
641,TEACH-03333,2024-08-10,Congé,True,12,False
642,TEACH-04944,2024-09-29,Maladie,False,22,True
643,TEACH-04260,2025-12-28,Congé,False,20,True
644,TEACH-00703,2025-06-27,Mission,False,16,False
645,TEACH-00352,2025-11-27,Mission,False,7,False
646,TEACH-00951,2025-06-15,Personnel,False,13,True
647,TEACH-02753,2025-07-19,Congé,True,2,True
648,TEACH-04082,2024-12-16,Mission,False,2,True
649,TEACH-03835,2026-05-18,Maladie,True,11,True
650,TEACH-01139,2026-02-10,Maladie,True,5,False
651,TEACH-01819,2025-08-22,Mission,False,22,False
652,TEACH-04958,2026-01-02,Personnel,False,18,False
653,TEACH-00708,2026-06-24,,True,20,False
654,TEACH-04715,2026-05-12,Maladie,False,5,True
655,TEACH-04856,2025-11-21,,False,21,False
656,TEACH-00365,2026-02-05,Personnel,True,16,False
657,TEACH-04717,2024-12-01,Congé,False,4,True
658,TEACH-02379,2026-03-21,Congé,False,12,True
659,TEACH-00559,2024-11-27,,True,16,False
660,TEACH-01618,2025-03-27,,True,4,True
661,TEACH-04691,2024-11-13,Maladie,True,1,False
662,TEACH-04495,2025-08-20,,True,15,True
663,TEACH-02905,2025-01-01,Maladie,True,6,True
664,TEACH-02536,2024-10-10,Personnel,False,12,True
665,TEACH-03881,2026-06-16,Maladie,False,20,True
666,TEACH-03220,2025-12-22,,False,17,False
667,TEACH-00355,2026-02-10,Congé,False,9,True
668,TEACH-00483,2025-08-11,,True,16,True
669,TEACH-02870,2024-09-05,Congé,True,24,False
670,TEACH-00132,2024-08-20,Personnel,False,23,False
671,TEACH-00359,2025-11-30,Maladie,True,15,True
672,TEACH-00567,2026-03-23,Congé,True,20,False
673,TEACH-00835,2024-08-12,Mission,True,19,False
674,TEACH-04030,2026-06-18,Mission,False,19,True
675,TEACH-02465,2025-08-12,Mission,False,14,False
676,TEACH-00114,2024-10-26,,True,1,True
677,TEACH-04690,2026-03-08,Maladie,False,17,False
678,TEACH-02119,2024-12-12,Maladie,False,15,False
679,TEACH-04076,2025-04-03,Maladie,False,2,True
680,TEACH-01093,2024-09-14,Maladie,True,13,False
681,TEACH-03835,2025-05-05,Mission,False,4,False
682,TEACH-02596,2024-08-08,Mission,True,8,False
683,TEACH-04549,2024-09-23,Mission,True,23,True
684,TEACH-04699,2025-08-14,Personnel,True,6,False
685,TEACH-00877,2024-12-27,,False,15,False
686,TEACH-02279,2025-12-23,Maladie,False,17,True
687,TEACH-02851,2025-07-11,,False,2,True
688,TEACH-00141,2024-10-15,Congé,False,17,True
689,TEACH-03227,2024-08-26,,True,4,False
690,TEACH-04777,2025-09-13,Maladie,False,10,True
691,TEACH-02050,2024-09-24,Congé,False,14,False
692,TEACH-04778,2024-12-23,,False,14,False
693,TEACH-01944,2025-01-01,,False,10,True
694,TEACH-02018,2026-05-17,Personnel,False,6,True
695,TEACH-04541,2025-01-04,,True,5,True
696,TEACH-04748,2026-01-12,Mission,False,4,False
697,TEACH-01396,2024-10-17,Congé,False,18,False
698,TEACH-02194,2025-04-05,Mission,False,6,False
699,TEACH-03346,2025-10-01,Maladie,False,14,True
700,TEACH-04508,2024-11-14,Congé,True,15,True
701,TEACH-04367,2024-08-31,Mission,True,18,True
702,TEACH-02831,2024-11-11,Congé,True,15,False
703,TEACH-03711,2026-01-09,Congé,False,11,False
704,TEACH-01361,2025-12-29,Congé,False,1,True
705,TEACH-01055,2025-01-10,Mission,True,21,False
706,TEACH-02451,2026-06-13,Mission,True,3,False
707,TEACH-00938,2026-06-24,Mission,True,17,False
708,TEACH-01267,2024-12-31,Congé,False,21,True
709,TEACH-02744,2026-04-07,Maladie,True,5,True
710,TEACH-00717,2024-10-02,Maladie,True,10,False
711,TEACH-01210,2026-04-29,Maladie,False,13,True
712,TEACH-02886,2026-05-17,Maladie,True,7,True
713,TEACH-03354,2025-02-14,Congé,False,3,False
714,TEACH-04455,2026-06-05,Personnel,True,10,False
715,TEACH-00394,2025-12-31,Personnel,True,2,False
716,TEACH-00918,2025-02-10,Mission,False,10,False
717,TEACH-02526,2025-10-12,Congé,False,5,True
718,TEACH-02934,2025-05-11,Maladie,False,21,True
719,TEACH-03869,2024-12-24,Congé,True,6,False
720,TEACH-04318,2026-05-17,Mission,True,2,False
721,TEACH-01642,2025-10-12,Maladie,False,13,False
722,TEACH-00894,2025-10-27,Mission,True,10,True
723,TEACH-03960,2025-12-14,Maladie,True,17,True
724,TEACH-02971,2024-08-18,Congé,True,20,True
725,TEACH-00719,2025-07-03,Mission,False,2,False
726,TEACH-03476,2024-08-08,Maladie,False,20,True
727,TEACH-01203,2024-11-12,Maladie,False,9,True
728,TEACH-04542,2024-09-30,Maladie,False,6,True
729,TEACH-00499,2025-04-11,Personnel,True,17,True
730,TEACH-03915,2025-07-17,Personnel,False,9,True
731,TEACH-03578,2025-10-14,Maladie,True,19,False
732,TEACH-02955,2024-12-03,Congé,False,8,True
733,TEACH-01765,2025-06-21,Personnel,False,21,True
734,TEACH-03006,2025-03-02,Mission,True,8,False
735,TEACH-03810,2025-07-23,Mission,False,15,True
736,TEACH-00946,2025-06-02,Mission,True,24,True
737,TEACH-00407,2024-09-09,,True,21,True
738,TEACH-00522,2024-08-30,Maladie,True,15,False
739,TEACH-00862,2026-01-30,Mission,True,6,False
740,TEACH-02007,2024-11-14,,False,14,False
741,TEACH-03240,2025-04-08,Mission,False,16,False
742,TEACH-03922,2026-02-21,Maladie,True,24,True
743,TEACH-01791,2025-07-04,Personnel,True,20,False
744,TEACH-00962,2025-02-02,,True,22,False
745,TEACH-03838,2025-06-04,Personnel,True,15,True
746,TEACH-03250,2024-11-21,,True,9,False
747,TEACH-04213,2024-12-25,Maladie,True,22,False
748,TEACH-00661,2025-10-17,Mission,False,16,False
749,TEACH-04379,2024-08-24,Personnel,False,7,False
750,TEACH-01953,2024-11-05,Maladie,True,15,True
751,TEACH-04217,2025-10-30,,False,21,True
752,TEACH-02360,2024-09-15,Mission,True,20,True
753,TEACH-02631,2025-09-20,Personnel,False,12,True
754,TEACH-01029,2025-03-24,Personnel,False,15,True
755,TEACH-02129,2026-04-11,Personnel,True,10,False
756,TEACH-02273,2025-03-15,,False,6,True
757,TEACH-02427,2025-12-24,Maladie,True,20,False
758,TEACH-04346,2025-10-08,Congé,True,8,False
759,TEACH-01951,2025-12-28,,False,3,True
760,TEACH-04346,2026-07-19,Mission,False,16,True
761,TEACH-00868,2024-08-08,Personnel,False,4,False
762,TEACH-00894,2024-08-15,Congé,False,9,True
763,TEACH-01603,2026-04-14,,True,17,False
764,TEACH-04959,2025-01-31,Maladie,False,13,True
765,TEACH-02869,2025-03-20,Personnel,False,24,False
766,TEACH-04400,2026-02-05,,False,19,True
767,TEACH-00687,2025-09-04,,False,11,False
768,TEACH-01606,2025-11-27,Mission,False,14,True
769,TEACH-00491,2026-06-04,Personnel,False,22,False
770,TEACH-00937,2025-09-10,Mission,True,10,False
771,TEACH-02470,2026-01-18,Maladie,True,10,False
772,TEACH-04247,2026-05-17,Congé,True,7,True
773,TEACH-02996,2025-07-20,Mission,False,6,False
774,TEACH-04758,2025-01-02,Mission,True,12,False
775,TEACH-03612,2025-05-18,Maladie,False,3,False
776,TEACH-01125,2025-04-16,Mission,True,18,False
777,TEACH-04712,2024-11-30,Mission,True,19,False
778,TEACH-03861,2025-10-27,Maladie,False,18,True
779,TEACH-01041,2024-12-07,Congé,False,9,False
780,TEACH-00834,2026-01-15,Mission,True,22,True
781,TEACH-01999,2025-05-15,Congé,True,24,False
782,TEACH-04062,2024-10-19,Congé,False,1,True
783,TEACH-03295,2025-04-01,Mission,True,14,True
784,TEACH-04920,2024-11-25,Personnel,False,18,False
785,TEACH-02367,2025-11-03,,False,11,False
786,TEACH-03128,2024-08-28,Maladie,True,2,False
787,TEACH-01737,2025-03-05,Congé,False,6,False
788,TEACH-04526,2026-02-24,Congé,True,10,False
789,TEACH-01462,2025-05-08,Mission,False,19,False
790,TEACH-03282,2025-11-12,Maladie,False,24,False
791,TEACH-00346,2025-08-06,Maladie,False,2,True
792,TEACH-00937,2024-10-24,,False,11,True
793,TEACH-01928,2024-08-09,,True,12,True
794,TEACH-04184,2025-11-12,,True,2,True
795,TEACH-01641,2024-11-15,Personnel,True,6,True
796,TEACH-04884,2025-04-13,Mission,False,5,True
797,TEACH-02978,2024-12-01,Personnel,True,6,False
798,TEACH-01024,2026-06-01,,True,24,True
799,TEACH-00117,2025-12-16,Congé,False,7,True
800,TEACH-02347,2025-05-04,Mission,True,8,False
801,TEACH-02558,2026-06-08,,True,4,True
802,TEACH-02974,2025-09-22,Congé,False,14,True
803,TEACH-01158,2026-03-17,Congé,True,21,False
804,TEACH-03320,2025-06-27,Mission,True,19,True
805,TEACH-02929,2026-01-09,Maladie,False,7,True
806,TEACH-03901,2024-08-07,Personnel,False,19,True
807,TEACH-00331,2025-03-29,Maladie,True,1,False
808,TEACH-03612,2026-01-02,Congé,True,17,True
809,TEACH-04210,2026-01-31,,True,13,True
810,TEACH-04337,2024-09-11,,True,22,False
811,TEACH-01370,2026-06-29,Mission,True,5,False
812,TEACH-00292,2025-08-02,Personnel,False,18,True
813,TEACH-01851,2025-07-23,Personnel,False,21,False
814,TEACH-00281,2026-06-12,Personnel,True,18,True
815,TEACH-00705,2024-12-30,Maladie,True,9,False
816,TEACH-01062,2025-09-26,Mission,False,2,False
817,TEACH-02549,2025-11-05,Maladie,False,20,True
818,TEACH-00764,2024-08-08,Personnel,False,3,False
819,TEACH-01142,2025-09-11,Personnel,False,19,False
820,TEACH-01732,2025-07-09,Congé,True,16,False
821,TEACH-03175,2026-01-05,Congé,True,8,False
822,TEACH-03597,2026-04-01,,True,6,True
823,TEACH-00806,2025-07-08,Maladie,True,21,True
824,TEACH-00052,2024-08-26,Maladie,False,3,False
825,TEACH-00541,2025-06-09,Personnel,True,3,False
826,TEACH-03788,2025-02-13,,True,21,True
827,TEACH-02536,2025-07-28,Maladie,False,14,True
828,TEACH-01320,2025-06-29,,True,6,False
829,TEACH-04324,2025-08-01,Maladie,True,24,True
830,TEACH-02044,2024-09-07,Maladie,True,6,False
831,TEACH-01864,2025-07-26,,False,16,False
832,TEACH-03163,2026-01-22,Congé,False,22,False
833,TEACH-01095,2025-09-13,Congé,False,24,True
834,TEACH-02011,2026-06-13,Personnel,True,6,True
835,TEACH-01162,2025-11-16,Maladie,True,20,True
836,TEACH-04317,2026-07-19,Congé,False,7,False
837,TEACH-01003,2024-12-29,Personnel,False,8,False
838,TEACH-00492,2026-07-26,Maladie,True,4,True
839,TEACH-02718,2026-05-22,Congé,False,19,True
840,TEACH-03829,2026-06-26,Personnel,False,1,True
841,TEACH-04376,2025-06-18,Congé,True,21,True
842,TEACH-01115,2025-03-05,Maladie,False,2,False
843,TEACH-03893,2025-08-06,Personnel,True,10,False
844,TEACH-00855,2026-02-21,Personnel,True,1,True
845,TEACH-00492,2024-12-17,Personnel,False,19,True
846,TEACH-02187,2025-08-18,,True,6,True
847,TEACH-01518,2026-03-03,,True,4,False
848,TEACH-03257,2025-08-27,,True,21,False
849,TEACH-01525,2024-12-21,Mission,False,9,False
850,TEACH-01209,2025-07-21,Mission,False,5,False
851,TEACH-00917,2026-04-30,Congé,False,9,True
852,TEACH-04238,2025-03-16,Congé,True,2,True
853,TEACH-04541,2024-11-15,Maladie,True,22,True
854,TEACH-02193,2024-09-28,Congé,False,19,False
855,TEACH-03711,2024-08-23,Congé,True,5,True
856,TEACH-00560,2025-08-10,,True,10,True
857,TEACH-02976,2026-07-30,Personnel,True,11,True
858,TEACH-04612,2025-07-30,Mission,False,10,False
859,TEACH-02687,2024-08-24,Congé,True,8,True
860,TEACH-03757,2025-02-11,Maladie,False,16,True
861,TEACH-01034,2025-01-19,,False,3,True
862,TEACH-02301,2025-01-21,Maladie,False,23,True
863,TEACH-03288,2025-10-21,Congé,True,9,True
864,TEACH-03387,2025-05-12,Mission,False,14,True
865,TEACH-04006,2025-10-05,Mission,False,11,True
866,TEACH-01846,2024-08-14,,True,13,True
867,TEACH-02077,2025-09-16,Maladie,True,11,False
868,TEACH-04548,2026-06-26,,False,20,False
869,TEACH-03532,2024-11-15,Personnel,False,15,False
870,TEACH-04607,2025-08-13,Personnel,True,13,True
871,TEACH-00860,2025-12-22,Personnel,False,22,False
872,TEACH-02232,2025-01-29,Personnel,False,12,True
873,TEACH-02338,2025-03-04,Congé,True,14,False
874,TEACH-03529,2025-05-10,Mission,True,13,False
875,TEACH-01394,2025-09-28,,True,3,True
876,TEACH-04733,2024-12-03,Maladie,True,24,True
877,TEACH-01798,2025-08-10,Mission,True,19,False
878,TEACH-00276,2024-12-18,,False,2,False
879,TEACH-00696,2025-07-06,Personnel,True,16,False
880,TEACH-02499,2026-03-02,Maladie,True,20,False
881,TEACH-04349,2025-02-09,Mission,True,18,True
882,TEACH-04894,2024-08-26,Maladie,False,2,True
883,TEACH-03744,2025-09-23,Maladie,False,10,False
884,TEACH-01188,2026-04-12,Mission,True,14,False
885,TEACH-01162,2025-04-20,,False,15,False
886,TEACH-00699,2024-07-31,Maladie,True,22,True
887,TEACH-02274,2024-10-25,Maladie,True,13,False
888,TEACH-01114,2025-04-16,Maladie,True,17,False
889,TEACH-00906,2025-07-25,Maladie,True,11,False
890,TEACH-02950,2026-01-29,,False,11,True
891,TEACH-00814,2024-11-29,Personnel,False,6,False
892,TEACH-01257,2024-08-11,Maladie,True,16,True
893,TEACH-04143,2025-12-01,,True,3,True
894,TEACH-02471,2024-08-14,Maladie,False,8,False
895,TEACH-01366,2026-06-05,Maladie,False,18,False
896,TEACH-02291,2025-03-22,Congé,True,10,True
897,TEACH-03956,2024-08-29,,True,10,False
898,TEACH-03912,2026-03-09,Mission,True,12,True
899,TEACH-03844,2025-12-10,Maladie,True,14,False
900,TEACH-02113,2025-04-27,Maladie,True,10,False
901,TEACH-03141,2026-05-06,Mission,True,15,True
902,TEACH-01900,2025-05-05,Maladie,True,12,False
903,TEACH-02496,2026-02-22,Mission,True,21,True
904,TEACH-02036,2026-05-02,Congé,False,14,False
905,TEACH-00085,2026-07-23,Personnel,False,4,False
906,TEACH-02888,2025-07-16,Maladie,True,16,True
907,TEACH-02597,2026-01-11,Congé,True,23,True
908,TEACH-01289,2025-05-29,,True,14,True
909,TEACH-02894,2025-11-14,Congé,True,21,False
910,TEACH-01075,2026-02-22,,True,16,True
911,TEACH-02820,2025-04-23,Personnel,True,13,False
912,TEACH-03558,2025-03-05,Maladie,False,14,False
913,TEACH-00617,2025-11-21,Mission,False,5,False
914,TEACH-00745,2024-12-12,,False,13,True
915,TEACH-02597,2025-01-25,Congé,False,2,True
916,TEACH-00866,2025-02-04,Mission,True,22,True
917,TEACH-04879,2025-03-30,Congé,False,24,False
918,TEACH-00241,2025-12-04,Congé,False,10,True
919,TEACH-00836,2026-01-22,Congé,True,15,False
920,TEACH-01059,2024-10-23,Personnel,True,8,False
921,TEACH-04010,2025-09-24,Personnel,False,1,False
922,TEACH-02816,2025-08-30,Maladie,False,16,True
923,TEACH-03675,2026-05-01,Mission,True,15,True
924,TEACH-01942,2025-03-24,,False,5,False
925,TEACH-04598,2025-07-12,Personnel,True,5,False
926,TEACH-04024,2024-10-28,,False,11,True
927,TEACH-02510,2024-10-27,,True,6,False
928,TEACH-03814,2025-02-17,Congé,True,7,True
929,TEACH-00339,2026-05-16,Mission,True,22,False
930,TEACH-01753,2026-06-27,Mission,True,13,False
